User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Ulle Schauws,@ulle_schauws,2021-05-14T16:52:31.000Z,"Die Versorgung ungewollt Schwangerer wird schwieriger. Immer weniger Ärzt*innen /Kliniken behandeln aufgrund der Stigmatisierung und Kriminalisierung. Wir brauchen Lösungen!Bald.Dazu haben wir 
@GrueneBundestag
 das Positionspapier erarbeitet #prochoice https://gruene-bundestag.de/files/beschluesse/beschluss-schwangerschaftsabbruch.pdf…Grüne im Bundestag  and 9 others",,9,41
Britta Haßelmann,@BriHasselmann,2021-05-12T17:59:56.000Z,"Wenn es um #Israel geht, stehen alle Demokrat*innen zusammen. Ist das ihr Niveau 
@MarkusBlume
 und das ihrer #@CSU. Zeugt nicht von Verantwortungsbewusstsein.Omid Nouripour
@nouripour
 · May 12
Replying to @MarkusBlume
Lieber Herr Blume, Ihre Umfrageergebnisse im allen Ehren: können Sie bitte aufhören, das wichtige Thema unserer unverbrüchlichen Verpflichtung für Israel, zu der alle demokratischen Kräfte in unsere Land stehen müssen, mit Fakenews in d Wahlkampf zu ziehen? #WeAllStandwithIsrael",9,30,307
GRÜNE im Thüringer Landtag,@gruenethl,2021-05-11T19:03:48.000Z,"""#Gewaltschutz kann & darf keine freiwillige Leistung bleiben, sondern muss verpflichtend sein. Gewaltschutz geht uns alle an, die #IstanbulKonvention geht uns alle an - auch auf Bundesebene!"" 
@ulle_schauws",,1,3
Andreas Kappler,@GruenSprecher,2021-05-11T10:02:30.000Z,Es kursieren erneut Falschbehauptungen über Annalena Baerbock. Diesmal über die akademische Ausbildung. Die Fakten im Thread. ,150,473,2.4K
Ulle Schauws,@ulle_schauws,2021-05-11T14:00:40.000Z,"Die #IstanbulKonvention ist ein Meilenstein! Sie verpflichtet alle Mitgliedsstaaten, alle Frauen vor Gewalt zu schützen, häusliche Gewalt zu verhüten, zu verfolgen und zu beseitigen. Sie muss voll umgesetzt werden! Überall.Frauenrechte=Menschenrechte https://gruene-bundestag.de/presse/pressemitteilungen/frauen-endlich-konsequent-vor-gewalt-schuetzen…Für Menschenrechte and 2 others",,7,25
Heinrich-Böll-Stiftung,@boell_stiftung,2021-05-11T10:54:35.000Z,"Zum 150. Jahrestages des §218 am 15. Mai launchen wir unser Dossier mit verschiedenen Beiträgen zur kritischen Auseinandersetzung mit dem Paragrafen & reproduktiven Rechten in Deutschland & global. 
@ulle_schauws
 @denkwerkstatt
 @patrihecht
  https://gwi-boell.de/de/150-jahrestag-des-ss218…
#Paragraf218",,8,14
Jutta Allmendinger,@JA_Allmendinger,2021-05-08T11:50:05.000Z,"Danke für die klaren Worte aus berufenem Munde.""Nahezu unerträglich"": Bahn-Vorstand kritisiert Baerbock-Debatte
Sie ist die Frau der Deutschen Bahn für den Gütertransport, damit mehr Verkehr auf die Schiene kommt. Im Podcast ""Die Stunde Null"" spricht Sigrid Nikutta über den Ausnahmezustand während Corona, ihre...
n-tv.de",5,62,286
Aminata Touré,@aminajxx,2021-05-08T07:32:49.000Z,"Ich hab ein Buch geschrieben.
Ich bin so aufgeregt und froh es nun teilen zu können! 
Hier kleine Sneak Peak 
Gregory Kirchhoff 
#wirkoennenmehrsein",49,187,1.3K
Filiz Polat,@filizgreen,2021-05-07T09:53:56.000Z,Fast 3.000 Angriffe gegen Jüd*innen und Muslime. Angriffe gegen Religionsgemeinschaften nahmen somit im Jahr 2020 um 39 Prozent zu. Und auch hier ein wiederkehrendes Muster: 90 Prozent der Angriffe kommen von rechts!,,8,14
Annalena Baerbock,@ABaerbock,2021-05-08T08:30:44.000Z,"Die Äußerung von Boris #Palmer ist rassistisch und abstoßend. Sich nachträglich auf Ironie zu berufen, macht es nicht ungeschehen. Das Ganze reiht sich ein in immer neue Provokationen, die Menschen ausgrenzen und verletzen. 1/2",2.4K,2.6K,23.8K
Annalena Baerbock,@ABaerbock,2021-05-07T14:26:36.000Z,"Wer das Klima schützt, schützt die Freiheit. #Klimaschutz ist nicht einfach nur Umweltpolitik. Es geht ums Ganze. #ErneuerbareEnergien müssen schneller ausgebaut werden. Und wir brauchen eine Politik, die Klimaschutz zum Kern jedes politischen Handelns macht. #KlimaschutzIstJetzt",498,502,4.3K
