User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
"Bärbel Kofler, MdB",@BaerbelKofler,2019-07-22T07:27:02.000Z,"Der internationale Aktionstag gegen Hasskriminalität setzt heute ein starkes Zeichen gegen Hass im Netz. Wir schauen nicht weg, sondern sagen deutlich: Wer jemanden von uns angreift, greift alle an! Und so können alle helfen: Helpdesk unter https://bit.ly/2UBOwnL 
@NoHateSpeechDEDer Helpdesk gegen Hass im Netz
Konkret und wirksam auf Hate Speech reagieren. Hier gibt es Rat & Hilfe für Medienschaffende und andere, die Hass und Hetze im Netz nicht zulassen wollen.
helpdesk.neuemedienmacher.de",1,3,10
Gabriela Heinrich,@GaHeinrich,2019-07-11T16:45:18.000Z,"Gott bewahreextra3
@extra3
 · Jul 11, 2019
Ruhestand? Von wegen ...
#Sarrazin und #Maaßen gehen gemeinsam auf Tour!",,,
Gabriela Heinrich,@GaHeinrich,2019-07-11T16:44:01.000Z,"Hättste wohl gern...Hans-Georg Maaßen
@HGMaassen
 · Jul 11, 2019
Der Gesundheitszustand eines Regierungschefs ist keine Privatsache. Die Menschen in Deutschland haben ein Recht zu erfahren, ob der Regierungschef gesundheitlich noch in der Lage ist, sein Amt mit ganzer Kraft auszuüben. (hgm) https://bild.de/bild-plus/politik/inland/politik-inland/merkel-zittert-zum-3-mal-muss-die-kanzlerin-sagen-wie-es-ihr-geht-63091410.bild.html…",,,
Gabriela Heinrich,@GaHeinrich,2019-07-10T11:07:28.000Z,"Seenotrettung: Mehr Hilfe für Bootsflüchtlinge von der EU | Meinung #SeenotrettungMehr Hilfe für Bootsflüchtlinge - Seenotrettung ist kein Menschenhandel
Die EU und die Mitglieder müssen Menschen retten, statt darüber zu streiten. Es braucht also mehr Solidarität nach außen und innen. Ein Gastbeitrag von SPD-Bundestagsabgeordneten.
fr.de",1,2,3
Svenja Schulze,@SvenjaSchulze68,2019-07-05T09:12:26.000Z,"Für mich ist die zentrale Erkenntnis aus den Gutachten: Die Politik kann den #CO2Preis sozial gerecht gestalten. Darum sollte der Staat die Einnahmen einer CO2-Bepreisung nicht behalten, sondern den BürgerInnen das Geld zurückgeben: Wer sich klimafreundlich verhält, wird belohnt.Bundesumweltministerium
@bmu
 · Jul 5, 2019
Gutachten von @foes_news, @DIW_Berlin und @IMKFlash zur sozialverträglichen CO2-Bepreisung zeigen: Der #CO2Preis kann so ausgestaltet werden, dass er das Klima schützt UND untere/mittlere Einkommen nicht ungerecht belastet. Alles Details auf: http://bmu.de/PM8614",196,128,322
Gabriela Heinrich,@GaHeinrich,2019-04-23T19:46:31.000Z,"Immerhin: Maas hält Wort und nutzt den Vorsitz Deutschlands im UN Sicherheitsrat, um eine Resolution gegen sexuelle Gewalt in Konflikten durchzubringen. „It was hard work“!UN-Sicherheitsrat: USA schwächen Resolutionsentwurf in letzter Minute ab
Die USA haben einen von Deutschland vorgelegten Resolutionsentwurf zu sexueller Gewalt in Konflikten in letzter Minute abgeschwächt. Die Amerikaner hatten sich an einer Textpassage gestört, in der es...
amp.focus.de",,,2
Gabriela Heinrich,@GaHeinrich,2019-04-23T16:49:10.000Z,"Ich weiß jetzt irgendwie auch nicht, mit wem sich Boris Palmer so identifiziert.Deutsche Bahn AG
@DB_Presse
 · Apr 23, 2019
Herr #Palmer hat offenbar Probleme mit einer offenen und bunten Gesellschaft. Solch eine Haltung lehnen wir ab. Nico Rosberg, Nazan Eckes und Nelson Müller sind positive und repräsentative Identifikationsfiguren. Die DB freut sich, mit ihnen zusammenzuarbeiten.",,,2
SPD Parteivorstand,@spdde,2019-04-13T11:40:48.000Z,"Rosen verteilen in der Duisburger Innenstadt mit 
@katarinabarley
 ",22,20,115
PACE_Equality,@PACE_Equality,2019-04-11T16:11:47.000Z,"Adam Weiss, Director of the European Roma Rights Centre 
@ERRCtweets
 explained to 
@PACE_Equality
 what actions are taken to seek justice for #Roma women victims of forced #sterilisation“We are seeking justice for Roma women who are victims of forced...
Adam Weiss, Director of the European Roma Rights Centre in Budapest, explains how his organisation works to seek compensation at the European Court of Human ...
youtube.com",,1,2
Gabriela Heinrich,@GaHeinrich,2019-04-12T10:16:29.000Z,"Menschen müssen aus Seenot gerettet werden. Das ist eine humanitäre Pflicht. Darum unterstütze ich den #Osterappell.Aktuelle Nachrichten - Inland Ausland Wirtschaft Kultur Sport - ARD Tagesschau
tagesschau.de",,1,5
Gabriela Heinrich,@GaHeinrich,2019-04-10T14:20:34.000Z,"In Politik und Sport sind Hass und Hetze fast schon üblich - PACE setzt heute dagegen ein Zeichen. Hass ist keine Meinung.
@PACE_Equality
 @NoHateSpeechDE
 @nohate_speech
@coe",,4,9
Gabriela Heinrich,@GaHeinrich,2019-04-08T16:36:41.000Z,"Unternehmen können Verträge abschließen, die Kinderarbeit ausschließen und Mindestlöhne, Brandschutz und Gesundheitsschutz garantieren. Wenn man es will. Regierungspläne: Wirtschaft wettert gegen Verpflichtung zu Menschenrechten http://spon.de/afsoX via ⁦
@SPIEGELONLINE
⁩DER SPIEGEL | Online-Nachrichten
Deutschlands führende Nachrichtenseite. Alles Wichtige aus Politik, Wirtschaft, Sport, Kultur, Wissenschaft, Technik und mehr.
spiegel.de",,,1
Gabriela Heinrich,@GaHeinrich,2019-04-08T16:24:04.000Z,"Heute ist #InternatiotionalRomaDay Zeit, unsere größte europäische Minderheit zu würdigen - und darauf hinzuweisen, dass Hass, Diskriminierung und Gewalt gegen Angehörige der Roma weiter stattfinden. Das war heute Thema im Europarat.
@PACE_Equality
 @coeInternational Roma Day: 'Now, more than ever, anti-Gypsyism must be fought'
""Member States must urgently step up their efforts to combat the scourge of anti-Gypsyism in all its forms"", PACE Committee on Equality and Non-Discrimination said on the occasion of the Internatio...
pace.coe.int",1,5,4
Sawsan Chebli,@SawsanChebli,2019-03-23T09:49:36.000Z,"Starke Botschaft. Müssen raus aus der Wohlfühlzone und hin zu den Leuten, Klinken putzen, auch bei jenen, die keinen Bock auf Europa haben. Bin sicher, wir können sie zurückgewinnen. Und jetzt auf zum #Europakonvent der 
@spdde
. #europaistdieantwort#europaistdieantwort
@WahlkampfSPD
 · Mar 22, 2019
Hier ist er: Unser Spot zur Europawahl! Kommt zusammen, macht Europa stark! #europaistdieantwort
Show this thread",233,61,220
Thorsten Brehm,@thbrehm,2019-03-23T10:50:53.000Z,"Das ist heute ein bewegender Tag. Die 
@spdnuernberg
 kommt auf ihrer Jahreshauptversammlung zusammen. Gemeinsam mit meinen Stellvertretern 
@GaHeinrich
 und 
@naszero
 wurde ich als Vorsitzender wiedergewählt. Und ich freu‘ mich vor allem über die Aufbruchstimmung für 2020. #spd",,3,8
Gabriela Heinrich,@GaHeinrich,2019-03-21T17:26:02.000Z,"Wir dürfen nicht unterschätzen, was hier so harmlos daherkommt. Heute ist Int. Tag gegen Rassismus. Hier mein Statement als Generalberichterstatterin des Europarats zur Bekämpfung von Rassismus und Intoleranz: 
@coe
 @PACE_Equality
 #FightRacism #TaggegenRassismusPACE_Equality
@PACE_Equality
 · Mar 20, 2019
A statement of our General Rapporteur on Combating Racism and Intolerance, Gabriela Heinrich, on the occasion of 21 March, International Day for the Eradication of Racial Discrimination",,1,5
Gabriela Heinrich,@GaHeinrich,2019-02-11T09:23:03.000Z,"Den Konservativen und Liberalen werden wir zu links, den Linken reicht es nicht, die Grünen haben nix beizutragen. Alles richtig gemacht!SPD Parteivorstand
@spdde
 · Feb 10, 2019
Wir haben heute einstimmig unser Konzept für den #Sozialstaat der Zukunft beschlossen. Damit lassen wir #HarztIV hinter uns! Wir wollen einen Sozialstaat als Partner der Menschen. Das ganze Konzept findet ihr hier: http://spdlink.de/sozialstaat #ZukunftinArbeit",5,2,28
Sabine Dittmar,@dittmarsabine,2019-01-31T10:41:19.000Z,#Volksbegehren #Artenvielfalt #BayernSPD,,4,15
BayernSPDimBundestag,@BayernSPD_LG,2019-01-27T14:42:50.000Z,"#WeRemember „Der 27.1. ist Auftrag an uns alle, die Unmenschlichkeit & Verbrechen des Nationalsozialismus nie in Vergessenheit geraten zu lassen“, Marianne Schieder, Sprecherin für Kultur- & Medienpolitik 
@BayernSPD_LG
 Infos zu „Jugend erinnert“ hier: 
 https://spd-landesgruppe-bayern.de/presse/pressemitteilungen/?id=426611…",2,5,15
Gabriela Heinrich,@GaHeinrich,2019-01-25T10:11:39.000Z,"Viel mehr!Heiko Maas
@HeikoMaas
Regierungsvertreter*in aus Deutschland
 · Jan 24, 2019
Was kann der @UN-Sicherheitsrat tun, um Frauen vor sexueller Gewalt in Konflikten zu schützen? Was, um ihnen volle Teilhabe zu ermöglichen? Die kurze Antwort: mehr!
Darum wollen wir u.a. die UN-Sonderbeauftragte stärken und einschlägige Initiativen unterstützen. #strongerUNited",,1,1
"Bärbel Kofler, MdB",@BaerbelKofler,2019-01-23T14:24:56.000Z,„Esmail #Bakhshi und Sepideh #Qolian sind erneut in Haft! Sie unterstützten streikende Arbeiter der Zuckerfabrik in Haft-Tapeh. Die Arbeiter haben ein Recht auf friedliche Demonstration und gewerkschaftliche Organisation. Bakhshi und Qolian müssen aus der Haft entlassen werden!“,16,42,50
Peter Wittkamp,@diktator,2019-01-21T10:57:40.000Z,"“Ich glaube an das Pferd. Das Auto ist eine vorübergehende Erscheinung!” 
Kaiser Wilhelm II.

“Es gibt keinen Grund, warum irgendjemand einen Computer in seinem Haus wollen würde”.
Ken Olson

""Tempolimits sind gegen jeden Menschenverstand.""
Andreas Scheuer",163,1.5K,7.3K
"Bärbel Kofler, MdB",@BaerbelKofler,2019-01-21T10:56:46.000Z,"#Seenotrettung: Wir brauchen dringend eine gesamteuropäische und solidarische Lösung, die eine Aufnahme geretteter Menschen unbürokratisch gewährleistet. Auch die zunehmende Kriminalisierung der Seenotretterinnen und -retter dürfen wir nicht hinnehmen. #Menschenrechte",26,88,280
Gabriela Heinrich,@GaHeinrich,2019-01-19T08:50:42.000Z,"Frauen, die sich für Frauenrechte eingesetzt haben, wurden bedroht, angegriffen, verletzt und beleidigt. Heute glauben viele Frauen, alles ist selbstverständlich und gehen nicht mal mehr wählen. Täuscht euch nicht!SPD Parteivorstand
@spdde
 · Jan 19, 2019
Wir feiern #100JahreFrauenwahlrecht und die mutigen Frauen, die es erstritten haben. Seitdem haben wir viel erreicht, aber da ist noch Luft nach oben. Wir wollen, dass in Parlamenten 50/50 gilt - für echte Gleichberechtigung ",,4,7
Sigmar Gabriel,@sigmargabriel,2019-01-16T07:30:04.000Z,Die EU sollte mit einem Vorschlag auf die Briten zugehen. Jetzt muss man Politik wagen! Unsere Kinder diesseits und jenseits des Kanals werden es uns danken - oder uns wegen unserer Mutlosigkeit verfluchen. #Brexit,156,75,326
Martin Schulz,@MartinSchulz,2019-01-15T07:12:22.000Z,"Wenn Ihr mich fragt: Das Vereinigte Königreich sollte in der EU bleiben! Auch wenn die Chancen gering sind - was wir uns wünschen, sollten wir sagen. Vielleicht kriegen die proeuropäischen Kräfte so noch Auftrieb.",214,322,2K
Gabriela Heinrich,@GaHeinrich,2019-01-15T22:12:48.000Z,"Auch wenn man damit rechnen musste - die Abstimmung zum #Brexit macht schon Angst. Vernunft sieht anders aus. Hoffentlich finden Briten und EU bis Ende März noch eine Lösung, um den harten #Brexit zu vermeiden.",,,2
Gabriela Heinrich,@GaHeinrich,2019-01-15T16:32:00.000Z,"Ganz neuer HintergrundErhard *bleibt vorsichtig* Scherfer
@ErhardScherfer
 · Jan 15, 2019
Anlässlich von 100 Jahren Frauenwahlrecht sieht das Umfeld zum Statement von @AndreaNahlesSPD zur Sitzung der @spdbt heute mal ein wenig anders aus...",,,2
Michael Roth MdB,@MiRo_SPD,2019-01-14T19:39:31.000Z,"Die Berichte über Folter&Ermordung von #Homosexuellen in #Tschetschenien schockieren mich zutiefst. Ich fordere die russischen Behörden auf, unverzüglich die Vorwürfe aufzuklären & rechtsstaatlich zu ahnden. #LGBTI-Rechte sind #Menschenrechte. Überall.Tschetschenien: Dutzende Homosexuelle laut NGO gefoltert, zwei getötet
In Tschetschenien sind erneut Dutzende Homosexuelle festgenommen und gefoltert worden, berichten Menschenrechtler. Das Regime von Gewaltherrscher Kadyrow spricht von ""totalen Lügen"". Der Kreml lässt...
spiegel.de",5,19,47
Frank Schwabe #FreeHozanCanê,@FrankSchwabe,2019-01-03T16:05:14.000Z,"Nicht alle Menschen aus Afrika können nach Europa kommen. Und von denen, die grad kommen, können auch nicht alle bleiben. Aber was für eine Welt ist das, in der wir Menschen zur Abschreckung leiden und sterben lassen? #SeaWatch3 #ProfessorAlbrechtPenck 
@seawatchcrew
 @seaeyeorg",7,10,31
Gabriela Heinrich,@GaHeinrich,2019-01-02T22:10:55.000Z,"Betrunkene Asylbewerber greifen Passanten an und das ZDF fragt ernsthaft den Amberger OB, ob sie wohl berichtet hätten, wenn es stattdessen betrunkene Fußballfans gewesen wären. Hä? Müsstet ihr euch das nicht selber fragen? Ja, fragt euch mal!",2,1,6
Gabriela Heinrich,@GaHeinrich,2018-12-14T09:52:01.000Z,"Mein Beitrag von gestern im #Bundestag zu 70 Jahre Allgemeinen Erklärung der #Menschenrechte. Alle Menschen sind gleich. Für manche nicht leicht zu verstehen...Gabriela Heinrich vor dem Deutschen Bundestag zu 70 Jahre Allgemeine...
Die Nürnberger SPD-Bundestagsabgeordnete Gabriela Heinrich spricht vor dem Deutschen Bundestag zum 70. Jahrestag der Allgemeinen Erklärung der Menschenrechte.
youtube.com",,2,6
Frank Schwabe #FreeHozanCanê,@FrankSchwabe,2018-12-11T13:58:03.000Z,"Die Parlamentarische Linke in der 
@spdbt
 erklärt sich solidarisch mit der zivilen Seenotrettung! Und wir unterstützen die Parlamentsarbeitsgruppe!@seaeyeorg 
@seawatchcrew
 @SOSMedGermany
 @jugendrettet
 @SEENOTRETTUNG
 @Linksfraktion
 @GrueneBundestag
 @fdpbt
 @cducsubt",3,7,34
Gabriela Heinrich,@GaHeinrich,2018-12-10T13:34:11.000Z,"Sehr cool, einfach zu bedienen und wichtig: das neue Helpdesk der 
@NDMedienmacher
 im Umgang mit #Hatespeech. #FirstAidAgainstHateDer Helpdesk gegen Hass im Netz
Konkret und wirksam auf Hate Speech reagieren. Hier gibt es Rat & Hilfe für Medienschaffende und andere, die Hass und Hetze im Netz nicht zulassen wollen.
neuemedienmacher.de",,5,14
Gabriela Heinrich,@GaHeinrich,2018-12-09T12:22:23.000Z,"Auf jeden Fall ein hervorragender Kandidat!Frans Timmermans
@TimmermansEU
 · Dec 8, 2018
I can’t be a female candidate. 

But I can offer you a candidate who is a feminist. 

#PESinLisbon
@PES_Women",,,1
Gabriela Heinrich,@GaHeinrich,2018-11-26T11:28:26.000Z,"Ich berichte heute bei der Sitzung des Nationalen Komitees 
@NoHateSpeechDE
 über die Entwicklungen der No-Hate Speech Aktivitäten im Europarat. Sehr interessant mit u.a #ichbinhier , 
@RenateKuenast
, #facebook, #twitter. 
@AuswaertigesAmt
@coe
@BMFSFJ
@NDMedienmacher",,,7
Ulrich Deppendorf,@DeppendorfU,2018-11-25T12:51:02.000Z,"Flüchtlingspolitik: Nun streiten  AKK, Merz und Spahn ganz offen über dieses Thema! Es profitiert davon nur die AfD. Haben die CDU Kandidaten/in keine anderen , vielleicht dringendere Themen ?",313,430,2K
Heiko Maas,@HeikoMaas,2018-11-24T08:10:08.000Z,"Migration ist auf der ganzen Welt schlichte Realität. Der #Migrationspakt ist nun die gemeinsame Antwort der Staatengemeinschaft darauf. 
Wir müssen Schleuserkriminalität eindämmen, Grenzen sichern, Fluchtursachen bekämpfen. Und der Pakt macht klar: Menschenwürde ist unteilbar.",230,152,400
Michael Roth MdB,@MiRo_SPD,2018-11-22T14:14:19.000Z,"Ich respektiere Konservative. Aber warum müssen sie immer, wenn’s für sie eng wird, Menschen-, Grund- und Minderheitenrechte infrage stellen?! #Merz #Karliczek #AKK #Spahn",11,82,404
Gabriela Heinrich,@GaHeinrich,2018-11-22T14:33:08.000Z,"Mal kurz das Asylrecht in Frage stellen, schnell mal wieder zurückrudern...mit wem will #Merz bloß regieren...?",,,1
Hasnain Kazim,@HasnainKazim,2018-11-21T18:48:23.000Z,"Ich freue mich, dass die 
@AfD
 sich dafür einsetzt, dass Männer wieder „richtige Männer“ und Frauen „begehrenswerte Geschöpfe Gottes“ (kein Witz!) sind. Da ist sie ganz auf einer Linie mit den Taliban.",79,561,3.3K
Gabriela Heinrich,@GaHeinrich,2018-11-21T16:31:14.000Z,"Sehr interessantes Gespräch mit Romani Rose, dem Vorsitzenden, und anderen Vertreter_innen des Zentralrats Deutscher Sinti und Roma. Es wird Zeit für eine Expertenkommission Antiziganismus. 
@ZR_SintiRoma
  #Antiziganismus",,,4
Gabriela Heinrich,@GaHeinrich,2018-11-18T20:58:17.000Z,"Dieses Anbiedern an die Kampagne der Rechtspopulisten von Jens Spahn ist verstörend.Michael Roth MdB
@MiRo_SPD
Regierungsvertreter*in aus Deutschland
 · Nov 18, 2018
Lieber @jensspahn, in der BamS erwägst Du, die Unterzeichnung des Globalen Pakts für #Migration durch Deutschland zu verschieben. #Nurmalso: er wird nicht unterzeichnet, er wird auch nicht ratifiziert, sondern nur abgestimmt.",,,1
Gabriela Heinrich,@GaHeinrich,2018-11-09T16:35:47.000Z,"Gut gemacht!Sabine Dittmar
@dittmarsabine
 · Nov 9, 2018
An der Krankenpflege soll nicht mehr gespart werden! Deshalb werden Krankenhäusern die Kosten für das Pflegepersonal künftig eins zu eins erstattet. Das gilt auch für höhere Tariflöhne. Wir sorgen dafür, das Pflegerinnen und Pfleger besser bezahlt werden. #solidarischesLand #spd",,,2
Gabriela Heinrich,@GaHeinrich,2018-11-09T16:32:45.000Z,100 Jahre Frauenwahlrecht feiern nicht nur Frauen...,,,7
