User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-05-06T15:41:48.000Z,"Habe mir heute den „MASZ macht‘s“-Award in Weißhaargold für die Sitzungswoche des Jahres verliehen. Unfassbare Performance. Ich danke mir. Nominiert in der nächsten Woche sind 
@johannesvogel
, 
@KonstantinKuhle
 und die 
@fdpbt
 für den Gastbeitrag des Jahrhunderts. Markus Söder
@Markus_Soeder
 · May 6
Der @Landtag_Bayern hat die Verfassungsmedaille in Gold verliehen als Anerkennung für Verdienste um die Verfassung. Es war immer eine große Ehre, an Demokratie, Gerechtigkeit und Freiheit in Bayern mitzuwirken. Das bestärkt im Einsatz für unser schönes Land und seine Menschen.",20,56,776
ThePioneer,@ThePioneerDe,2021-05-06T04:30:03.000Z,"#Hauptstadt - Das Briefing. Heute mit diesen Namen: 
@rbrinkhaus
 @hubertus_heil
 @Wissing
 @akk
 @gitta_connemann
 @_FriedrichMerz
 @MAStrackZi
 @HellmichMdB
 @ch_buchholz
 @jensspahn
 @baerbelbas
 @Alex_Schweitzer",,2,5
Gyde Jensen,@GydeJ,2021-05-06T10:49:21.000Z,"Weiteres Urteil gegen 
@joshuawongcf
 in #Hongkong, um seine Unfreiheit willkürlich zu verlängern.
Typischer Modus Operandi von Autokraten/Diktatoren für eigenen Machterhalt. Plan darf nicht aufgehen - wir 
@fdpbt
 werden politische Gefangene nicht vergessen. #WeStandWithHK ",26,296,506
Stephan Thomae,@StephanThomae,2021-05-05T19:34:37.000Z,"Es ist weiterhin offen, ob #Ausgangssperren mit dem Grundgesetz vereinbar sind. Das wird im Hauptsacheverfahren zu klären sein. Doch unsere #Verfassungsbeschwerde wirkt. Durch den Druck hat sich die Bundesregierung bewegt und räumt Geimpften und Genesen mehr Freiheiten ein.",167,40,346
Moritz Küpper,@moritzkuepper,2021-05-05T16:30:45.000Z,"„#Schulden, #Corona, #Klima: Generationenkonflikte an allen Fronten“, unser Thema in der Diskussion. Mit 
@jakobblasel
, 
@MAStrackZi
, 
@NowaboFM
 und 
@wiebkewinter
. Mehr ab 19.15h im 
@Dlf
  und später in der Audiothek . #generationengerechtigkeitJakob Blasel and 5 others",5,8,33
Matthias Gebauer,@gebauerspon,2021-05-03T15:38:46.000Z,"In der SoSi zu Unregelmäßigkeiten beim #KSK ging es erneut um die Frage, ob VMin 
@akk
 nicht schon Ende Juni von der Amnestie-Aktion beim KSK wusste. Erneut sicherte sie zu, Notizen ihres Adjutanten über ein Briefing für sie aus dem Juni vorzulegen. Es bleibt also spannend...",,3,9
Matthias Gebauer,@gebauerspon,2021-05-03T15:25:58.000Z,Nicht nur bei der Munition sondern auch bei Vergaben wurden die Dinge beim #KSK in Calw offenbar ziemlich leger gehandhabt. Laut Sts Hoofe wurden von 2014-18 Aufträge mit einem Volumen von mind. 650000 Euro komplett freihändig vergeben. Die Details werden interessant. #Bundeswehr,2,11,22
Christian Schweppe,@ChSchweppe,2021-05-03T13:31:19.000Z,"Sondersitzung #KSK läuft: Drinnen wird die Ministerin laut Teilnehmern hart angegangen. Sie will Notizen ihres Adjutanten nicht freigeben: Es geht um ein 15-minütiges Gespräch im Juni 2020 zwischen AKK und ihren Topgenerälen. Sprachen sie über die Munitionsamnestie? 
@ThePioneerDe",2,7,13
Bayern 2,@bayern2,2021-05-03T09:01:42.000Z,"Die #NATO beginnt mit dem Abzug aus #Afghanistan, auch die #Bundeswehr verlässt das Land. Ist die Entscheidung richtig, selbst wenn neue Gewalt droht? Mitdiskutieren im #Tagesgespräch: 0800/94 95 95 5. 
Mit dabei: 
@MAStrackZi
 und 
@SilkeDiettrich
.NATO-Abzug aus Afghanistan: Ist die Entscheidung richtig?
Fast 20 Jahre lang war die NATO in Afghanistan, nun beginnt der Abzug. Die Bundeswehr-Soldaten sollen bis September zurückkehren. Das Ende der Mission ist umstritten, denn die Gewalt im Land hält...
br.de",,3,4
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-05-01T14:09:31.000Z,".
@peteraltmaier
 Grauburgunder wann?Lina Rusch
@LinaRusch
 · May 1
Ach stimmt, da war was: „‚Wir werden die bürgerfreundlichste und anwenderfreundlichste Verwaltung Europas haben – bis 2021‘, versprach @peteraltmaier […]. Er sei bereit, zwölf Flaschen guten Grauburgunder darauf zu verwetten, dass dies klappe.“ https://handelsblatt.com/politik/deutschland/altmaier-beim-handelsblatt-wirtschaftsclub-bis-2021-ist-deutschlands-verwaltung-komplett-digital/20319520.html…",1,5,103
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-28T18:17:25.000Z,"Das wird beim Screenshot natürlich auch abgeschnitten. Ein Schelm, wer Böses dabei denkt.",1,3,116
Marie-Agnes Strack-Zimmermann,@MAStrackZi,2021-04-28T18:11:13.000Z,"Tweets wie die von 
@kainiebert
 sind sehr ärgerlich. Er unterschlägt, dass ihm von 
@c_lindner
 selbstverständlich Termin mit zuständiger Umweltexpertin aus der Parteispitze, 
@JudithSkudelny
, angeboten wurde. Aber man will sich wohl statt Fachfrau nur mit Herrn an Spitze treffen.Kai Niebert
@kainiebert
 · Apr 26
Lieber @c_lindner, es ist sicher ein Versehen, dass der @fdp Vorsitzende ""keine Termine frei hat"" um Lösung von #klimakrise und #artensterben zu diskutieren? Verweigerung von Debatte ist nicht sehr liberal – und Klimakrise & Artensterben werden Freiheit aller stark einschränken.",6,22,261
