User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
CDU/CSU,@cducsubt,2021-05-14T09:44:15.000Z,"Presseinfo
@JoWadephul
: Deutschland steht fest an der Seite Israels 
#StandWithIsraelDeutschland steht fest an der Seite Israels
Der Raketenbeschuss aus dem Gaza-Streifen auf Ziele in Israel wurde unvermindert fortgesetzt. Immer mehr Ziele in Israel geraten unter Beschuss. Hierzu erklärt der stellvertretende Vorsitzend...
cducsu.de",18,11,25
CDU/CSU,@cducsubt,2021-05-13T07:00:01.000Z,Heute ist Christi Himmelfahrt. Am 40. Tag der Osterzeit feiern Christen die Rückkehr Jesu zu seinem Vater in den Himmel. Wir wünschen Ihnen allen einen gesegneten Feiertag. ,18,17,97
Christoph Strack,@Strack_C,2021-05-13T08:34:05.000Z,"„Die Liebe Gottes ist stärker als Hass, Gewalt und Tod...“ 

Frère Alois, der Prior der ökumenischen Gemeinschaft von 
@taize
 , beim 
@kirchentag
-Auftakt in Frankfurt/Main. #ökt",2,8,23
Christoph Strack,@Strack_C,2021-05-13T08:12:16.000Z,"Wow. Was für ein Setting...

Der Ökumenische #Kirchentag beginnt mit einem Christi-Himmelfahrt-Gottesdienst auf einem Parkdeck hoch über den Dächern der  Wohnhäuser, vor der Skyline. 

(Regen in Berlin. Sonne am Main.) Z Zt auf http://oekt.de oder live in der ARD",2,9,39
Dr. Andreas Nick,@DrAndreasNick,2021-05-12T19:04:50.000Z,"Der 
@SanDstBw
 genießt weltweit einen herausragenden Ruf. Ich spreche mich daher eindeutig für die Beibehaltung des Sanitätsdienstes als eigenständige Organisationseinheit innerhalb der Bundeswehr aus. 
@cducsubt
 @cduwesterwald
 @cdurlp
 @InspekteurSan
 @BMVg_BundeswehrWW-Kurier.de
@wwkurier
 · May 12
Nick (CDU): Sanitätsdienst der Bundeswehr als eigenständige Organisationseinheit erhalten  
    https://bit.ly/3y8eRgY",1,4,9
WW-Kurier.de,@wwkurier,2021-05-12T13:20:07.000Z,"Nick (CDU): Sanitätsdienst der Bundeswehr als eigenständige Organisationseinheit erhaltenNick (CDU): Sanitätsdienst der Bundeswehr als eigenständige Organisationseinheit erhalten
Mit einiger Besorgnis verfolgt der Bundestagsabgeordnete Dr. Andreas Nick die offenbar im Bundesministerium für Verteidigung (BMVg) derzeit angestellten Überlegungen, ob der Sanitätsdienst der...
ww-kurier.de",,5,9
Norbert Röttgen,@n_roettgen,2021-05-12T09:10:49.000Z,"2/2 Alle diese Gewaltakte sind durch nichts zu rechtfertigen & zu verurteilen. Ich nehme das zum Anlass, meine Solidarität mit den jüdischen Mitbürgerinnen & Mitbürgern in #Bonn & der Region zu bekräftigen. Die Sicherheit und Existenz Israels bleiben ein Grundanliegen 
 Politik!",12,18,257
Norbert Röttgen,@n_roettgen,2021-05-12T09:10:48.000Z,"1/2 Die Beschädigung der #Synagoge in #Bonn & das Verbrennen der israelischen Flagge vor der Synagoge sind abscheuliche Taten des Antisemitismus. Sie drücken Solidarisierung mit dem aktuellen Terror der #Hamas aus, der sich wahllos gegen Zivilisten in #Israel richtet.",26,53,475
Jens Spahn,@jensspahn,2021-05-11T13:45:50.000Z,"Mehr als jeder dritte Deutsche (27,7 Mio) ist nun mindestens einmal gegen COVID-19 geimpft, fast 10% (8 Mio) haben bereits den vollen Impfschutz. Von allen über 60-Jährigen sind bereits zwei Drittel mindestens einmal geimpft.  Wir sind weiter auf Kurs.",360,86,839
Steffen Seibert,@RegSprecher,2021-05-11T16:55:21.000Z,"#Ärmelhoch - Ein Drittel aller Menschen in Deutschland ist -Stand 11. Mai- mindestens einmal gegen #Covid19 geimpft, knapp zehn Prozent haben den vollen Impfschutz. Verfolgen Sie den Impffortschritt auf unserem Dashboard:Das offizielle Dashboard zur Impfkampagne der Bundesrepublik Deutschland
Wie die Impfkampagne in Deutschland vorankommt.
impfdashboard.de",65,32,181
