User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
CDU/CSU,@cducsubt,2021-04-16T13:38:51.000Z,"Nichts geht ohne #Mikroelektronik. Sie steckt in Smartphones und Spielkonsolen, ebenso in Industrie-Maschinen, Autos, Zügen, Kommunikationsnetzen und in Medizintechnik. Wie wir technologische Entwicklungen in diesem Bereich fördern, zeigt 
@AndreasSteier
 im Video:  #JetztZukunft",6,2,8
Jens Spahn,@jensspahn,2021-04-15T11:51:41.000Z,"Erfreuliche Korrektur nach oben: Gestern gab es sogar mehr als 738.000 #Impfungen, das ist ein neuer Tagesrekord. Über 14,7 Mio. Deutsche (17,8 %) haben bisher eine erste Impfung erhalten. 6,3% haben einen vollen Impfschutz. Insgesamt wurden mehr als 20 Mio Dosen bisher verimpft.",502,143,1.2K
Paul Ziemiak,@PaulZiemiak,2021-04-15T08:24:20.000Z,"Das Urteil zum #Mietendeckel ist eine Klatsche für verantwortungslose rot-rot-grüne Politik. Leidtragende sind Mieter, denen hohe Nachzahlungen drohen. Klar ist: Wir brauchen keine ideologischen Scheinlösungen. Mehr Wohnraum & bezahlbares Wohnen gibt es nur mit einem Bau-Turbo.",1.2K,424,2K
M. Grosse-Brömer,@MGrosseBroemer,2021-04-11T06:44:50.000Z,"Kurze und passende Zusammenfassung: Gert Wöllmann
@Gert_Woellmann
 · Apr 10
»Niemand muss Angst vor Rot-Grün-Rot haben«, außer ...

- Steuerzahler
- Vermögende
- Einfamilienhausliebhaber
- Leistungsträger
- Sparer
- Wirtschaft
- Bundeswehr
- NATO
- Vermieter
- Automobilindustrie
- Eigner von Aktien, etc.
- [loading] https://welt.de/politik/deutschland/article230089585/SPD-Chefin-Saskia-Esken-plaediert-fuer-Rot-Gruen-Rot.html…",15,12,125
CDU Deutschlands,@CDU,2021-04-10T14:00:01.000Z,"„Niemand muss Angst vor Rot-Grün-Rot haben“, sagt Saskia Esken. Also uns fallen da schon ein paar Gruppen ein, die sich Sorgen machen sollten.Paul Ziemiak
@PaulZiemiak
 · Apr 10
Außer den Unternehmen, den Mittelständlern, den Steuerzahlern, den Hausbesitzern, den Autofahrern und unseren europäischen und internationalen Verbündeten. Was sagt eigentlich Olaf Scholz zu diesem Plan?

https://welt.de/politik/deutschland/article230089585/SPD-Chefin-Saskia-Esken-plaediert-fuer-Rot-Gruen-Rot.html…",412,119,419
Andreas Steier,@AndreasSteier,2021-04-08T19:13:11.000Z,"Replying to 
@RainerDederichs
 @PMa5ter
 and 20 othersEs geht doch hier nicht um die Frage mehr Staat oder weniger Staat, sondern darum im Notstandsfall Strukturen zu schaffen, die schnelle und zielgerichtete Maßnahmen umsetzen können. 
Sowas gibt es bislang nur für den Verteidigungsfall!",5,4,17
Johannes Steiniger,@JoSteiniger,2021-03-28T15:59:24.000Z,"Herr Richel hat Frau #Dreyer im Wahlkampf beraten. Die hat „zufällig“ 3 Wochen vor der Landtagswahl #RLP Öffnungen gemacht. Gegen den Rat vieler Experten und der Modellierungen. Das hat vielen Bürgern suggeriert, alles sei ok.Mathias Richel
@mathiasrichel
 · Mar 28
Warum vier Wochen nicht einfach unter dem Jahrtausende alten Motto: „Lieber ein Ende mit Schrecken, als ein Schrecken ohne Ende?“ Erfolgreiches Handeln stärkt Vertrauen in die Politik. Die Inkonsequenzen der letzten Monate erschüttern es. Zieht doch mal durch! #LockdownJetzt
Show this thread",3,8,36
Julia Klöckner,@JuliaKloeckner,2021-03-28T17:02:35.000Z,"Prima Nachrichten, herzlichen Glückwunsch an Jörg Haseneier! Nach Jahrzehnten stellt die #CDU in Boppard wieder den Bürgermeister 
@cdurlp",18,13,74
Thorsten Alsleben (Völkerrecht plus),@BerlinReporter,2021-03-26T08:19:30.000Z,"Naja, auch 1 Impfung pro Woche würde das Kriterium ""BIS ZU zehn Millionen Impfungen pro Woche"" erfüllen. Bei Sozi-Versprechen muss man immer ganz genau hinhören. 
@OlafScholz
 #ImpfflunkerMohnundGedächtnis
@UndMohn
 · Mar 26
Noch 6 Tage bis zum 31. März",4,21,106
Fraunhofer Politik,@FraunhoferPolit,2021-03-25T08:46:04.000Z,"Herzlichen Dank an alle Teilnehmenden, insbesondere an unsere Schirmherrin Prof. #Schmidtke sowie die MdBs 
@AndreasSteier
, 
@StefanKaufmann
, 
@Petra_Sitte_MdB
, 
@RenataAlt_MdB
, 
@ThomasHeilmann
, Norbert Altenkamp, Veronika Bellmann und Rudolf Henke!",,3,4
