User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Wolfgang Ischinger,@ischinger,2021-05-24T19:02:34.000Z,"The 
@MunSecConf
 calls it „Westlessness“, 
@DMiliband
 the „age of impunity“. If we do not now demonstrate that impunity has a steep price tag, we and our democratic way of life will end up among the victims 
@anneapplebaum
 @JosepBorrellF
 @SecBlinken
 @vonderleyen
 @MiguelBergerAAAnne Applebaum
@anneapplebaum
 · May 24
The Belarus hijacking belongs alongside Russian assassinations, Saudi Arabia’s brutal murder of Kashoggi, Iranian and Chinese kidnappings and killings of their citizens abroad. Transnational repression is now a part of what modern autocracies do  https://theatlantic.com/ideas/archive/2021/05/belarus-lukashenko-hijack-plane-precedent-dictators/618971/…
Show this thread",6,52,127
Armin Laschet,@ArminLaschet,2021-05-24T18:44:38.000Z,"Die EU muss jetzt klar u unzweideutig reagieren: 1)Verbot von Flügen durch belarussischen Luftraum für aus der EU stammende Flüge. 
2) Landeverbot in der EU für alle Flugzeuge der staatlichen BELAVIA. 3) Verbot von Flügen durch den europäischen Luftraum für BELAVIA #Protasevich",282,207,1.6K
Norbert Röttgen,@n_roettgen,2021-05-24T16:34:32.000Z,"Wir haben gestern Staatsterrorismus & Staatspiraterie erlebt, die sich auch gegen Zivilisten anderer Nationen & die zivile Luftfahrt richten. Damit gefährdet die Gewalt Lukaschenkos erstmals direkt die Sicherheit in Europa. Die Reaktion muss hart ausfallen.Weißrussland: „Erstmals gefährdet Lukaschenkos Gewalt direkt die Sicherheit in Europa“ - WELT
Der CDU-Außenpolitiker Norbert Röttgen sieht durch die Umleitung des Ryanair-Linienflugs nach Minsk die Sicherheit in Europa in Gefahr. Dem weißrussischen Diktator Lukaschenko hält er „Staatsterror...
welt.de",6,22,245
CDU/CSU,@cducsubt,2021-05-24T08:03:25.000Z,"PRESSEINFO | Unionsfraktionsvize 
@kleikert
 zur Entführung des #Ryanair-Fluges: ""Staatsterrorismus nicht ungestraft lassen""  https://cducsu.de/presse/pressemitteilungen/leikert-entfuehrung-des-ryanair-fluges-ist-verbrecherischer-akt… | #belarus #lukaschenko #minsk",18,13,58
Carl Bildt,@carlbildt,2021-05-23T14:48:23.000Z,Now it’s high time for  to “speak the language of power” towards Belarus. State piracy of flights between  capitals is beyond unacceptable.,191,1.1K,5.9K
Norbert Röttgen,@n_roettgen,2021-05-23T15:16:06.000Z,"Wenn sich diese Informationen bestätigen, handelt es sich um einen Fall von Staatsterrorismus. Dieser müsste eindeutige Konsequenzen haben. #MinskBelarus: Ryanair-Maschine zur Landung in Minsk gezwungen
In Belarus ist ein Ryanair-Flugzeug auf dem Weg von Athen nach Litauen zur Landung genötigt worden. An Bord befand sich ein Oppositioneller, der festgenommen wurde. Den Befehl soll Diktator Lukasch...
spiegel.de",145,254,1.6K
Carl Bildt,@carlbildt,2021-05-24T07:37:08.000Z,The Air Baltic flights are already avoiding Belarus airspace. Wise move. Responsible airline.,65,652,5K
Tom Tugendhat,@TomTugendhat,2021-05-23T18:48:05.000Z,"For the safety of all our citizens flights must stop flying over Belarus immediately, including all flights too and from the country. 
@Belavia_by
 must be grounded.",21,205,863
Thomas Erndl,@TErndl,2021-05-23T16:44:30.000Z,"Inakzeptabler Eingriff in europäischen Flugverkehr. Das ist Staatsterrorismus, der eine scharfe EU-Reaktion erfordert!
#Pratasevich #Belarus 
@Ryanair
@cducsubt
 @csu_btBelarus zwingt Ryanair-Maschine zur Landung
Der Flug auf dem Weg von Griechenland nach Litauen musste in Minsk zwischenlanden. Ein Oppositioneller an Bord wurde festgenommen.
sueddeutsche.de",6,8,38
Manfred Weber,@ManfredWeber,2021-05-23T16:42:17.000Z,"Dictator #Lukashenko hijacked a civilian #Ryanair airplane travelling between two EU Member States & NATO allies. An unforgivable act of state terrorism. We must react immediately and firmly. Additional sanctions should be considered at #EUCO.Franak Viačorka
@franakviacorka
 · May 23
BREAKING! The regime landed @Ryanair plane, which was flying from Athens to Vilnius,in order to arrest the famous Belarusian journalist Roman Protasevich. In Belarus, he faces the death penalty. Belarus has seized a plane,put passengers in danger, in order to repress an opponent
Show this thread",101,467,1.6K
Secretary Antony Blinken,@SecBlinken,2021-05-23T22:41:00.000Z,We strongly condemn the Lukashenka regime's brazen and shocking act to divert a commercial flight and arrest a journalist. We demand an international investigation and are coordinating with our partners on next steps. The United States stands with the people of Belarus.,1.2K,4.4K,15.6K
Norbert Röttgen,@n_roettgen,2021-05-23T20:52:53.000Z,Gemeinsam mit den Vorsitzenden der Auswärtigen Ausschüsse von  verurteile ich die erzwungene Notlandung des #Ryenair-Fluges in Minsk auf das Schärfste. Das ist Luftpiraterie in Europa. Dabei wurden Passagiere & Crew der zivilen Maschine in schwere Gefahr gebracht.Pavel Fischer and 5 others,73,317,1.7K
CDU/CSU,@cducsubt,2021-05-23T07:24:03.000Z,"An #Pfingsten feiern Christen den Geburtstag der #Kirche, die ihre Gründung auf die Eingebung des Heiligen Geistes zurückführt. Liebe, Freude, Friede, Langmut, Freundlichkeit, Güte, Treue, Sanftmut und Selbstbeherrschung sind die Früchte d. Heiligen Geistes. Gesegnete Pfingsten!",48,20,93
Liri Kopaci-Di Michele,@LiriKopaci,2021-05-21T10:10:39.000Z,"Speaking at the 131st session of the 
@coe
 Committee of Ministers in #Hambourg #Germany 
@PACE_President
 congratulated 
@GermanyCoE
 for excellent presidency & results achieved.",1,4,8
Germany at the Council of Europe,@GermanyCoE,2021-05-21T09:41:48.000Z,Pirority No 3: Bringing Europe closer to its citizens by involving young people and minorities. (3/3),,5,9
Germany at the Council of Europe,@GermanyCoE,2021-05-21T09:41:47.000Z,Pirority No 2: Shaping the future by ensuring respect for human rights online and in the era of artificial intelligence (2/3),2,8,8
Germany at the Council of Europe,@GermanyCoE,2021-05-21T09:41:45.000Z,"Our presidency 
@coe
 is coming to its conclusion. Our first priority: Upholding human rights, democracy, and the rule of law. (1/3)",2,14,44
Germany at the Council of Europe,@GermanyCoE,2021-05-21T07:40:15.000Z,"""The right to have rights is the essence of the Council of Europe"", President Steinmeier said at the 131st session of the Commitee of Ministers. ""Here lies the political power of the normative consensus which it embodies. Here also lies the hope of a better, more just society.""",1,15,31
CDU Deutschlands,@CDU,2021-05-20T13:07:30.000Z,"Ganz offensichtlich freut sich 
@ArminLaschet
 auf einen Wahlkampf, in dem wir auch darüber streiten, wie wir ein klimaneutrales Industrieland mit sozialem Zusammenhalt sein können.  In der Tat - auch darum geht's bei der #Bundestagswahl. #wdreuropaforum",53,19,99
CDU Deutschlands,@CDU,2021-05-20T16:15:18.000Z,"Wir wollen nach der Krise so gut dastehen, wie vor der Krise – mit hohem Grad der Beschäftigung. Wir wollen ein klimaneutrales Industrieland sein. Das ist gemeinsames Ziel von 
@CDU
 und 
@CSU
. 
@ArminLaschet
 heute zu Gast bei 
@Markus_Soeder
 und der #CSU.",105,29,121
Stella Kyriakides,@SKyriakidesEU,2021-05-20T08:38:22.000Z," Third contract signed with BioNTech/Pfizer for up to 1.8 billion #COVID19 vaccine doses for 2022 and 2023. 

We have secured booster vaccines, access to adapted vaccines for children and adolescents and against variants. 

 https://europa.eu/!cq33kCEuropean Commission  and EU_HEALTH - #SafeVaccines",48,144,440
Johannes Varwick,@JohannesVarwick,2021-05-19T18:35:22.000Z,"Großer Schritt in die richtige Richtung heute mit 
@ArminLaschet
 Rede zur Außenpolitik. Ein nationaler Sicherheitsrat bietet viele Chancen, ich hoffe, es kommt so19.05.2021, Fachkonferenz: IX. „Adenauer-Konferenz“
Die Rolle Deutschlands in der internationalen Sicherheitspolitik
kas.de",,4,21
CDU Deutschlands,@CDU,2021-05-20T08:57:11.000Z,"Diesen strategischen Ansatz müssen wir auf  erstrecken. Wir müssen Außenpolitik europäisch denken & dabei einen Schritt weitergehen: Ziel ist es, #Europa weltpolitikfähig zu machen. Dazu gehört, die Sprache der Macht mit Instrumenten der Macht zu verknüpfen. 
@ArminLaschet
 (2/2)",10,7,21
CDU Deutschlands,@CDU,2021-05-20T08:56:38.000Z," Europa muss weltpolitikfähig werden. Um die Außenpolitik mitzugestalten, müssen wir strategischer werden. Wir dürfen nicht nur auf Krisen reagieren, sondern müssen vorausschauend agieren. 
@ArminLaschet
 gestern bei der 
@KASonline
 #KAS4Security (1/2)",37,21,67
DGAP,@dgapev,2021-05-20T09:24:18.000Z,"Today was our last #EarlyBird on 
@GermanyCoE
, Germany’s chairmanship of the #CouncilofEurope Committee of Ministers! We discussed #HumanRights in #Turkey with MdB 
@DrAndreasNick
 & lawyer 
@BenanMolu
 & looked at the implementation of #ECHR rulings. Thanks for the fruitful exchange!CDU/CSU and 5 others",,7,9
Germany at the Council of Europe,@GermanyCoE,2021-05-19T15:22:16.000Z,"We are proud to host the annual session of 
@coe
 Foreign ministers on 21 May in Hamburg in a hybrid format. 

Discussion will be on the effectiveness of the #ECHR, #HumanRights and #AI and other current issues.Foreign ministers discuss democracy and human rights situation in Europe
Committee of Ministers Strasbourg 19 May 2021
coe.int",4,24,43
German Marshall Fund,@gmfus,2021-05-18T15:40:10.000Z,"Tomorrow at 11:30 a.m. EDT, 
@SudhaDavidWilp
 moderates a discussion on Germany's role in the world with 
@NielsAnnen
, 
@fbrantner
, 
@GydeJ
, and 
@DrAndreasNick
 as part of GMF's event series: ""Elections 2021: Choices for Germany after Merkel."" 

Register here: http://bit.ly/GMFEvent5-19",1,7,9
CDU Deutschlands,@CDU,2021-05-18T11:58:53.000Z,"40 Millionen Dosen sind verimpft, der #Impfturbo ist in vollem Gange!",25,22,80
Dr. Andreas Nick,@DrAndreasNick,2021-05-18T10:18:47.000Z,"Ganz herzlichen Glückwunsch, lieber Matthias Lammert!CDU-Fraktion RLP
@CDUFraktionRLP
 · May 18
Matthias Lammert wurde soeben zum #Landtagsvizepräsidenten gewählt.",,,3
Hermann Gröhe,@groehe,2021-05-18T07:29:25.000Z,"Mittwoch, 19.5.21 
@cducsubt
 Kongress #Entwicklungspolitik zur #Agenda2030 mit Bundeskanzlerin #Merkel, 
@BMZ_Bund
 Gerd Müller, Minister 
@AmadouHott
 aus Senegal, Roland Siller 
@KfW_FZ
, 
@AnnaK_Hornidge
 und Pirmin Spiegel 
@Misereor
. Teilnahme per LivestreamKongress digital | Entwicklungspolitische Herausforderung Agenda 2030 – Bilanz und Perspektive vor...
Die internationale Gemeinschaft hat sich Ende 2015 auf 17 Ziele für nachhaltige Entwicklung geeinigt. Im Kern sollen diese bis 2030 die Lebensbedingungen und Zukunftsaussichten aller Menschen...
cducsu.de",3,11,14
Germany at the Council of Europe,@GermanyCoE,2021-05-18T06:46:00.000Z,"Building on previous 
@coe
 Presidencies we have fostered progress during the past months in the work of the Ad hoc Committee on Artificial Intelligence (#CAHAI) to guarantee #HumanRights in the context of AI, thereby shaping the future of ethics.",2,22,41
CDU-Fraktion RLP,@CDUFraktionRLP,2021-05-17T14:44:38.000Z,"#idahobitrlp2021 „Unabhängig ihrer sexuellen Identität sollen alle Menschen frei und sicher leben können – alle haben die gleich Würde. Individuelle Orientierung muss frei von Diskriminierung, Vorurteilen und gesellschaftlicher Ausgrenzung sein“, sagt 
@ChBaldauf
.  #IDAHOBIT",,2,9
CDU Deutschlands,@CDU,2021-05-17T16:47:59.000Z,"Kurzstreckenflüge verbieten? So sieht 
@ArminLaschet
 die Sache. #Kurzstreckenfluege0:44
62.5K views",277,251,919
CIVIS mit Sonde,@CIVISmitSonde,2021-05-16T21:04:45.000Z,"Dr. Wulf Schönbohm ist tot. Er war Gründer und langjähriger Chefredakteur der Sonde, die in der #CIVISmitSonde aufgegangen ist. Seine Weggefährten des #RCDA haben einen Nachruf auf ihn verfasst. Unser Mitgefühl gilt seiner Familie. https://civis-mit-sonde.de/nachruf-schoenbohm/…",,4,13
Deutsche Bischofskonferenz - offizieller Account,@dbk_online,2021-05-16T10:46:00.000Z,"#Bischof Bätzing: Beim #ÖKT haben wir gezeigt: Wir sind da, #schauthin, sprecht mit uns, fragt uns an. Wir sind gerne bereit, von der Hoffnung Zeugnis zu geben, die uns verbindet. #Ökumene #oekt 
@OekumenischerKT",2,1,5
Deutsche Bischofskonferenz - offizieller Account,@dbk_online,2021-05-16T09:59:00.000Z,"#Bischof Bätzing: Das, was immer noch trennt, werden wir offen benennen & ehrlich bearbeiten. Aber das, was uns verbindet, ist weitaus stärker. Unsere Gesellschaft wartet auf unser gem. Zeugnis in den vielen Fragen, die Menschen beunruhigen & bewegen. #Ökumene 
@OekumenischerKT",,2,18
ZdK,@zdkonline,2021-05-16T08:10:34.000Z,"FEIERT MIT UNS GOTTESDIENST.Ökumenischer Kirchentag
@OekumenischerKT
 · May 16
#SchautHin: Jetzt beginnt der #oekt-Schlussgottesdienst im @ZDF. https://zdf.de/live-tv
Show this thread",1,2,13
Norbert Röttgen,@n_roettgen,2021-05-15T17:09:14.000Z,"Angesichts der Bilder aus Berlin & dessen, was da gerufen wird, kann man es wirklich nicht oft genug wiederholen: Antisemitische Hetze ist völlig inakzeptabel & in  strafbar. Dafür darf es gesellschaftlich keine Toleranz geben, das muss strafrechtliche Konsequenzen haben!#b1505",464,279,2.4K
Christoph Strack,@Strack_C,2021-05-15T05:30:29.000Z,"""Es reicht! Schauen Sie nicht weg! Entschuldigen Sie diesen Judenhass nicht,der sich gerade entlädt!"" 

Josef Schuster vom ⁦
@ZentralratJuden
⁩ wendet sich mit einem mehr als deutlichen Appell an die Gesellschaft. #Antisemitismus - Man spürt die Angst:""Entschuldigen Sie diesen Judenhass nicht!""
Eine Welle gewaltsamer Übergriffe auf jüdische Einrichtungen und Symbole in Deutschland sorgt für Empörung. Der prominenteste jüdische Vertreter des Landes ruft um Hilfe.
dw.com",63,41,85
CDU/CSU,@cducsubt,2021-05-14T09:44:15.000Z,"Presseinfo
@JoWadephul
: Deutschland steht fest an der Seite Israels 
#StandWithIsraelDeutschland steht fest an der Seite Israels
Der Raketenbeschuss aus dem Gaza-Streifen auf Ziele in Israel wurde unvermindert fortgesetzt. Immer mehr Ziele in Israel geraten unter Beschuss. Hierzu erklärt der stellvertretende Vorsitzend...
cducsu.de",23,13,30
CDU-Fraktion RLP,@CDUFraktionRLP,2021-05-12T16:30:16.000Z,"Unser neuer Fraktionsvorstand: 
@ChBaldauf
 (Vorsitzender), 
@MartinBrandl
 (PGF), Anke Beilstein, 
@GordonSchnieder
, 
@EllenDemuth
, 
@MarcusKlein
 (alle stellvertretende Vorsitzende) & Matthias Lammert, der 
als Landtagsvizepräsident nominiert wurde. #ltrlp",1,6,15
katholisch.de,@katholisch_de,2021-05-12T11:45:07.000Z,"Die Lage im Heiligen Land ist zuletzt gefährlich eskaliert. Der DBK-Vorsitzende ist schockiert angesichts der Situation – auch wegen der jüngsten Angriffe auf Synagogen in Deutschland.Bischof Bätzing: Ich schaue mit Schrecken ins Heilige Land
DBK-Vorsitzender verurteilt auch Angriffe auf deutsche Synagogen
katholisch.de",1,7,11
Dr. Andreas Nick,@DrAndreasNick,2021-05-12T14:58:47.000Z,"Herzlichen Glückwunsch an Matthias Lammert zur Nominierung als künftiger Vizepräsident 
@ltrlp
 und 
@Gross_Jenny
 als künftige Obfrau 
@cdurlp
 im Ausschuss für Bildung 
@cdurlp
 - herausgehobene Aufgaben für die Landtags-Kollegen aus meinem Wahlkreis! 
@cduwesterwald
 #cdurheinlahnCDU-Fraktion RLP
@CDUFraktionRLP
 · May 12
Die #Klausurtagung der @CDUFraktionRLP läuft! Der Fraktionsvorstand und weitere Funktionsträger wurden gewählt – zudem wurde Matthias Lammert als Landtagsvizepräsident nominiert. 

Mehr dazu gibt's hier: https://cdu-fraktion-rlp.de/fraktionsvorstand-und-weitere-funktionstraeger-gewaehlt-matthias-lammert-als-landtagsvizepraesident…",,2,10
Christian Kastrop,@KastropC,2021-05-12T14:37:02.000Z,"wichtige Diskussion mit 
@AuswaertigesAmt
 @FESonline
 @BMJV_Bund
  zum Thema #KI, wir brauchen im Rat 
@COE4AI
 ein Zeichen für risikobasierte Regulierung von KI, je höher Eingriffe und Risiken für Menschen, desto stärker muss Regulierung greifen 
@GermanyCoE
 @DrAndreasNick",,6,18
Helge Braun,@HBraun,2021-05-12T08:52:36.000Z,Achtung Schulträger: Ab sofort fördert das Wirtschaftsministerium den Neueinbau von stationären Frischluft-Klimaanlagen in Kindergärten und Grundschulen zu 80%! Gut gegen #Corona und auch langfristig ist gute Raumluft gut fürs „Lernklima“! ToDo: In den Sommerferien einbauen!,1.2K,1.6K,3.1K
Florian Schlecht,@FlorianSchlecht,2021-05-12T11:33:01.000Z,"Die 
@CDUFraktionRLP
 schlägt Matthias Lammert als Vizepräsident des 
@ltrlp
 vor. Fraktionsvizes hinter 
@ChBaldauf
 sind 
@EllenDemuth
, Anke Beilstein, 
@MarcusKlein
 und 
@GordonSchnieder
. PGF 
@MartinBrandl
.",,6,21
Norbert Röttgen,@n_roettgen,2021-05-12T09:10:49.000Z,"2/2 Alle diese Gewaltakte sind durch nichts zu rechtfertigen & zu verurteilen. Ich nehme das zum Anlass, meine Solidarität mit den jüdischen Mitbürgerinnen & Mitbürgern in #Bonn & der Region zu bekräftigen. Die Sicherheit und Existenz Israels bleiben ein Grundanliegen  Politik!",11,18,261
Norbert Röttgen,@n_roettgen,2021-05-12T09:10:48.000Z,"1/2 Die Beschädigung der #Synagoge in #Bonn & das Verbrennen der israelischen Flagge vor der Synagoge sind abscheuliche Taten des Antisemitismus. Sie drücken Solidarisierung mit dem aktuellen Terror der #Hamas aus, der sich wahllos gegen Zivilisten in #Israel richtet.",24,52,478
Jens Spahn,@jensspahn,2021-05-11T13:45:50.000Z,"Mehr als jeder dritte Deutsche (27,7 Mio) ist nun mindestens einmal gegen COVID-19 geimpft, fast 10% (8 Mio) haben bereits den vollen Impfschutz. Von allen über 60-Jährigen sind bereits zwei Drittel mindestens einmal geimpft.  Wir sind weiter auf Kurs.",358,85,842
Steffen Seibert,@RegSprecher,2021-05-11T16:55:21.000Z,"#Ärmelhoch - Ein Drittel aller Menschen in Deutschland ist -Stand 11. Mai- mindestens einmal gegen #Covid19 geimpft, knapp zehn Prozent haben den vollen Impfschutz. Verfolgen Sie den Impffortschritt auf unserem Dashboard:Das offizielle Dashboard zur Impfkampagne der Bundesrepublik Deutschland
Wie die Impfkampagne in Deutschland vorankommt.
impfdashboard.de",65,32,182
Rik Daems,@PACE_President,2021-05-11T13:47:45.000Z,"Happy 10th anniversary to the #IstanbulConvention, the gold standard in the fight against #ViolenceAgainstWomen !
#IstanbulConventionSavesLives #PACEVoices #NotInMyParliament
See also 
https://pace.coe.int/en/news/8295/pace-president-member-states-need-to-rely-on-the-istanbul-convention-its-tools-and-mechanisms…",7,18,38
Konstantin Kuhle,@KonstantinKuhle,2021-05-11T10:27:21.000Z,"Heute hat der Politische Ausschuss der Parlamentarischen Versammlung des Europarates meinen Bericht zu „Transparenz und Regulierung bei Spenden an politische Parteien und Wahlkampagnen durch ausländische Spender“ angenommen. Next Step: Juni-Plenum  
@PACE_Political
 @PACE_News",3,6,33
Christoph Strack,@Strack_C,2021-05-10T17:01:00.000Z,"Jetzt. Auf dem #Bebelplatz, in der Mitte von #Berlin. Wo die Bücher brannten. Heute vor 88 Jahren.

„Wo man Bücher verbrennt,verbrennt man am Ende auch Menschen.“ Das Zitat von Heine gehört zu den Schrifttafeln neben der Boden-Arbeit von Micha #Ullman.

Blumen. 

#neverforget",,4,19
CDU Deutschlands,@CDU,2021-05-10T15:33:33.000Z,"32,8% der Deutschen sind mindestens einmal geimpft, 24,4% weniger Infektionen zur Vorwoche meldet das RKI heute. So kann die Woche starten! ",93,50,176
