User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
AfD-Fraktion im Deutschen Bundestag,@AfDimBundestag,2017-09-29T15:56:52.000Z,"Glückwunsch an die Parlamentarischen Geschäftsführer der #AfD-Fraktion:
 Dr. Bernd Baumann
 Jürgen Braun
 Dr. @EspendillerM
 Hansjörg Müller
Albrecht Glaser wurde zudem als Kandidat für das Amt des Bundestagsvizepräsidenten gewählt.
https://afd.de/afd-bundestagsfraktion-waehlt-ihre-parlamentarischen-geschaeftsfuehrer-und-den-kandidaten-fuer-das-amt-des-bundestagsvizepraesidenten/…",18,116,337
% AfD_Support,@AfD_Support,2017-09-30T11:28:03.000Z,"Eric Markert, mit 20 Jahren bundesweit der jüngste Kreisvorsitzender der #AfD, zum morgen in Kraft tretenden #NetzDG
https://facebook.com/eric.markert.afd/photos/a.499240767090269.1073741828.498534497160896/500609416953404/?type=3&theater…",9,59,114
Dr. Malte Kaufmann,@MalteKaufmann,2017-09-28T18:38:01.000Z,"So weit sind wir schon! Demokr. Selbstverständlichkeiten müssen vom obersten Verfassungsrichter bekräftigt werden.Gauweiler legt Seehofer Rücktritt nahe – Liveticker zur Bundestagswahl 2017 - WELT
Die Bundestagswahl hat die CSU-Mitglieder zum Nachdenken gebracht. Für den rechtskonservativen Peter Gauweiler sind Erklärungen für das Debakel bei der Partei zu suchen: Den Worten folgten keine...
welt.de",37,171,314
AfD NRW,@AlternativeNRW,2017-09-28T20:05:19.000Z,"Viele #AfD-#NRW-Mitglieder unterstützen unsere Freunde in #Niedersachsen! Nun bitte auch IHR! 
@AfD
 @AlternativeNdsAlice Weidel
@Alice_Weidel
 · Sep 28, 2017
Sehen wir uns am 07. in #Braunschweig?
Unser Bundessprecher @Joerg_Meuthen & ich unterstützen #LtwNds-Spitzenkandidatin @Dana_Guth_AfD.
#AfD",8,85,189
AfD-Fraktion im Deutschen Bundestag,@AfDimBundestag,2017-09-28T17:02:45.000Z,"Im Rahmen ihrer konstituierenden Sitzung am 26. und 27. September 2017 hat die #AfD-Bundestagsfraktion folgende 3 Resolutionen beschlossen:

 Migrationschaos endlich stoppen
 Euro-Memorandum
 Direkte Demokratie nach Schweizer Vorbild

 https://afdkompakt.de/2017/09/28/resolutionen-der-fraktion-der-alternative-fuer-deutschland…",62,316,749
AfD Gelsenkirchen,@AfD_GE,2017-09-28T16:38:46.000Z,"#AfD mit großem Abstand drittstärkste Kraft in #Gelsenkirchen.  Danke an 20.113 
@AfD
-Wähler (17 %) in GE! #BTW17
http://afd-gelsenkirchen.de/?p=2066Jörg Schneider, MdB and 4 others",14,73,246
"Jörg Schneider, MdB",@Schneider_AfD,2017-09-28T15:43:37.000Z,"Heute 21.45 h: ARD-#Kontraste: ""Sieg im Kulturkampf: Warum die #AfD den Grünen den Rang abgelaufen hat."" Sehenswert! http://rbb-online.de/kontraste/naechste_sendung/naechste-sendung.html…",17,76,181
Die Alternative für Düsseldorf,@AfDDuesseldorf,2017-09-28T11:46:55.000Z,"#LtwNds Die #AfD hat die Chance, zweistellig zu werden. Wir wünschen den Kollegen @AlternativeNds viel Erfolg.Landtagswahl Niedersachsen 2017: Alles, was Sie dazu wissen müssen
Landtagswahl in Niedersachsen 2017: Wir beantworten alle wichtigen Fragen rund um die Wahl heute, zu den Umfragen und Prognosen.
merkur.de",16,72,202
AfD-Fraktion im Deutschen Bundestag,@AfDimBundestag,2017-09-27T18:40:25.000Z,"Die #AfD-Fraktion im 19. Deutschen Bundestag wurde offenbar von #twitter280 ""auserwählt"" - jedenfalls stehen uns hier nun #280Zeichen zur Verfügung. AfD-Fraktion im Deutschen Bundestag
@AfDimBundestag
 · Sep 27, 2017
Die #AfD will im Einklang mit dem Grundgesetz wieder mehr nationale  Eigenverantwortung und damit die Voraussetzung für eine solide Finanz-  und Wirtschaftspolitik erwirken. 
 https://facebook.com/afd.bundestagsfraktion/photos/a.159958374587682.1073741828.151974798719373/160337964549723/?type=3&theater…",30,111,311
AfD-Fraktion im Deutschen Bundestag,@AfDimBundestag,2017-09-27T18:35:27.000Z,"Die #AfD will im Einklang mit dem Grundgesetz wieder mehr nationale  Eigenverantwortung und damit die Voraussetzung für eine solide Finanz-  und Wirtschaftspolitik erwirken. 
 https://facebook.com/afd.bundestagsfraktion/photos/a.159958374587682.1073741828.151974798719373/160337964549723/?type=3&theater…",75,292,693
AfD NRW,@AlternativeNRW,2017-09-28T14:26:27.000Z,#AfD #NRW zum angekündigten Parteiaustritt von Marcus Pretzell. #Landessprecher #Ehrenerklärung #Rückgabe #Mandate https://afd.nrw/aktuelles/2017/09/afd-nrw-zum-angekuendigten-parteiaustritt-von-marcus-pretzell/…,3,25,31
AfD NRW,@AlternativeNRW,2017-09-28T01:04:13.000Z,"Dr. @EspendillerM (#NRW) zu einem der vier parlamentarischen Geschäftsführer der 
@AfDimBundestag
 gewählt. Wir gratulieren!#AfD #BTW17 
@AfDDr. Michael Espendiller, MdB and 8 others",1,35,68
"Udo Hemmelgarn, MdB",@UdoHemmelgarn,2017-09-28T22:07:17.000Z,"Der Wahlsieger #AfD wird nach der #BTW17 wieder ausgegrenzt. Der #Rundfunkbeitrag muss weg! #hartaberfair #Maischberger #illner #Lanz 
@AfDAfD-Fraktion im Deutschen Bundestag  and 5 others",30,172,391
AfD Bv. Hamburg-Nord,@AfD_Bv_HH_Nord,2017-09-28T13:09:25.000Z,"Wahlwerbespot der #AfD in #Niedersachsen zur #LtwNds am 15. Oktober 2017, mit der Spitzenkandidatin Dana #Guth und ihren Kollegen.",13,324,416
AfD-Fraktion Braunschweig,@AfDFraktionBS,2017-09-28T16:26:16.000Z,"Informiere dich über unsere drei Direktkandidaten für #Braunschweig/#Vechelde und stelle deine Fragen auf https://abgeordnetenwatch.de/niedersachsen/profile?keys=Braunschweig&constituency=&list_position=&party%5B16126%5D=16126…
#LtwNds",6,53,116
Anatoli Trenkenschu,@afdatr,2017-09-26T05:10:26.000Z,"IS-Hassprediger vor Gericht: Celle macht Abu Walaa den Prozess http://n-tv.de/20052849 via 
@ntvdeIS-Hassprediger vor Gericht: Celle macht Abu Walaa den Prozess
Der Iraker Abu Walaa gilt als Führungsfigur des IS in Deutschland. Reihenweise junge Männer soll er in einer Hildesheimer Moschee für die Terrormiliz mobilisiert haben. In Celle müssen er und vier...
n-tv.de",,3,4
AfD-Wolfenbüttel #QFD,@AfD_Wf,2017-09-28T10:16:19.000Z,"Das Open Air Festival in Aleppo gucken sich unsere Syrer wahrscheinlich via Smartphone hier in  an.IQ_Stimulator
@IQ_Stimulator
 · Sep 27, 2017
Warum kommen solche Nachrichten nicht bei den MSM? Weil man sonst fordern könnte, dass die Millionen Syrer zurück in ihr Land sollen!
#AFD",4,58,69
AfD-Wolfenbüttel #QFD,@AfD_Wf,2017-09-28T10:13:31.000Z,"Gerade die drittstärkste Fraktion ausquartieren zu wollen, ist ein Affront.Beatrix von Storch
@Beatrix_vStorch
 · Sep 28, 2017
Es gibt wohl viele Kräfte, die unsere Präsenz im Plenum als durchaus hinderlich ansehen. #AfDimBundestag  https://welt.de/politik/deutschland/article169112265/AfD-Parlamentarier-koennten-weit-vom-Bundestag-weg-untergebracht-werden.html…",,4,5
AfD-Wolfenbüttel #QFD,@AfD_Wf,2017-09-27T13:45:47.000Z,Beschrieben von einem Deutschen mit Migrationshintergrund https://facebook.com/photo.php?fbid=10207782969571656&set=a.10201022049552881.1073741828.1816674968&type=3&theater…,1,11,12
Jochen Rohrberg,@jochen_rohrberg,2017-09-26T17:56:07.000Z,"Nun fordern sie wieder.
Beim nächsten Parteitag klatschen sie dann einheitlich im Takt 15 Minuten.
https://welt.de/politik/deutschland/article169059522/Konservativer-Fluegel-fordert-neuen-CDU-Chef.html?wtmc=socialmedia.twitter.shared.web… via 
@weltAngela Merkel: Konservativer Flügel fordert neuen CDU-Chef - WELT
Der Freiheitlich-konservative Aufbruch spricht sich dafür aus, dass Angela Merkel nach der enttäuschenden Bundestagswahl den Parteivorsitz abgibt – und bringt gleich drei Vorschläge für die Nachfolge...
welt.de",1,4,4
André Massolle,@AMassolle,2017-09-27T14:26:09.000Z,Nach dem Erfolg der #AfD bei der #btw17 gehts zur #LTWNDS17 weiter in den Landtag #Niedersachsen,2,12,23
Anneke vom Hofe,@Norjenta,2017-09-28T19:13:25.000Z,"Und dieses ""keinen Arsch in der Hose haben"" ist es woran die #CDU letztendlich zu Grunde gehen wird ...ZDF Morgenmagazin
@morgenmagazin
 · Sep 26, 2017
Kritische Stimmen in der Union würden häufig verstummen, sobald die Fraktionssitzung eröffnet sei, sagt Wolfgang Bosbach im #ZDFmoma #BTW17",7,68,117
Junge Alternative Bremen,@JA_Bremen,2017-09-25T05:05:49.000Z,Für Deutschland! #BTW17 #AfD,1,2,6
AfD-OHZ-VER,@AfDVerOhz,2017-09-26T15:58:14.000Z,"Danke Deutschland! Danke Kreis Osterholz!
Vorläufiges Endergebnis: 12,6% für die AfD! Deutschland hat gewählt – und die AfD zur drittstärksten Kraft gemacht! In den kommenden Tagen wird sich die Bundestagsfraktion konstituieren – und in den...
afd-osterholz.de",1,2,9
Dana Guth,@Dana_Guth_LKR,2017-09-28T14:02:44.000Z,"Unser Wahlwerbespot zur #LtwNds am 15. Oktober - bitte verbreiten!

#AfD #Niedersachsen #besserfürNiedersachsen",50,359,591
Markus Roscher,@lawyerberlin,2017-09-25T05:14:38.000Z,"#Antifa -Nazis und kriminelle #Linksextremisten schlagen junges #AfD-Mädchen krankenhausreif. #Maas http://journalistenwatch.com/2017/09/23/kriminelle-linksextremisten-verpruegeln-junges-maedchen/… via 
@Jouwatch",8,84,48
