User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Benedikt Brechtken,@ben_brechtken,2021-05-14T12:21:20.000Z,"Da hast du einen Doktortitel in Philosophie und die toxisch weibliche Person neben dir, die mal ein Jahr was mit Völkerrecht so ein bisschen vielleicht studiert hat, degradiert dich zum Kuhmelktypen und spielt sich als das Völkerrecht höchstpersönlich auf. #Habeck",181,396,2.2K
M. Grosse-Brömer,@MGrosseBroemer,2021-05-15T07:59:45.000Z,"Gut zu wissen. #zukunftskompetenzFelix M. Hauffe
@FMH_EU
 · May 14
Die Mär von der „altbackenen Union“: Laut #Deutschlandtrend wünschen sich 28% der jüngeren Bundesbürger eine unionsgeführte Bundesregierung. Eine grüngeführte Regierung wünschen sich 26% der Jüngeren. @CDU",4,2,24
M. Grosse-Brömer,@MGrosseBroemer,2021-05-15T07:55:10.000Z,"Bis zu Herrn #habeck hat sich das wohl noch nicht rumgesprochen…WELT
@welt
 · May 15
Bundestagswahl: Joschka Fischer – Grün-Rot-Rot keine ernsthafte Option 
http://to.welt.de/TWNV49f",,4,43
Beate K.,@sherabpaldroen,2021-05-14T07:48:27.000Z,"Die Frau, die gerade von deutschen Medien zur Kanzlerin hochgeschrieben wird und sensationelle Umfragewerte hat, über ihren promovierten Parteikollegen:Andreas Hallaschka
@Hallaschka_HH
 · May 14
#Baerbock: „Er so Hühner, Schweine, Kühe melken...
Ich komm’ eher aus dem Völkerrecht...“
#Habeck: „“

gefunden bei @argonerd",15,32,140
M. Grosse-Brömer,@MGrosseBroemer,2021-05-12T09:18:21.000Z,"Minimal tendenziös… Linnéa Findeklee
@Dr_Konservativ
 · May 10
Eine ganz leichte Tendenz zu erkennen. Aber nur ganz leicht ;) #Baerbock #Laschet",38,40,379
Botschaft Israel,@IsraelinGermany,2021-05-11T19:07:55.000Z,Jeder rote Punkt markiert einen Raketenalarm in den letzten 30 Minuten. Israel ist unter Beschuss.,148,784,1.6K
M. Grosse-Brömer,@MGrosseBroemer,2021-05-12T09:07:43.000Z,"Wer andere schlecht redet, ist selber noch nicht besser geworden. #andieeigeneNasefassenBirgit Marschall
@birmars
 · May 12
Das komplette Interview mit Kanzlerkandidat @OlafScholz - an Altmaier und Scheuer lässt er kein gutes Haar... #btw https://rp-online.de/58061157",5,6,38
M. Grosse-Brömer,@MGrosseBroemer,2021-05-11T07:48:30.000Z,"Berechtigte Frage.Markus Werner
@MarkusWerner18
 · May 11
Replying to @ZDFheute and @ABaerbock
Ich fasse zusammen:
-Wir müssen verzichten aber nichts wird eingeschränkt
-Jeder kann hinfliegen wo er will
-Fliegen wird nicht teurer,weil wir wollen ja keine ""soziale Spaltung"".
-Der globale Flugverkehr soll eingeschränkt werden.


Ähm, für wie doof hält sie uns?

#Baerbock",3,10,92
M. Grosse-Brömer,@MGrosseBroemer,2021-05-11T07:39:45.000Z,"Auf einen guten Sommer! #impfturbo #gemeinsamstarkDeutschlandfunk
@DLF
 · May 11
„Das Impftempo steigt, die Inzidenz sinkt - wenn wir das zusammen bis Ende Juni durchhalten, kann das ein guter Sommer werden“, sagte Bundesgesundheitsminister Jens Spahn, CDU, im Deutschlandfunk.
Show this thread",1,1,10
Dr. Hugo Müller-Vogg,@HugoMuellerVogg,2021-05-11T06:49:03.000Z,"Schon auffällig, wie leicht 
@Luisamneubauer
 schwerwiegende Vorwürfe erhebt - und wie schwer ihr offenbar die Suche nach Belegen fällt.Michael Leh
@Michael_Leh
 · May 11
Debatte nach „Will“-Sendung: Antisemitismusbeauftragter fordert Beleg für Neubauers Maaßen-Vorwurf https://welt.de/politik/deutschland/article231036601/Neubauers-Maassen-Vorwurf-Antisemitismusbeauftragter-fordert-Beleg.html?cid=socialmedia.twitter.shared.web… via @welt",34,48,337
Anna Vero Wendland,@VeroWendland,2021-05-10T08:49:44.000Z,"Versprecher der Woche, gerade gehört im 
@DLF
 bei 
@HildeMattheis
: „Egal, welcher Partei wir angehörinnen, äh... angehören“.",10,21,136
Jüdische Allgemeine,@JuedischeOnline,2021-05-11T05:30:10.000Z,"Nach den Vorwürfen von Klimaschutzaktivistin #LuisaNeubauer gegen #Hans-GeorgMaaßen sagt der #Antisemitismusbeauftragte der #Bundesregierung #FelixKlein: »Der Antisemitismus-Vorwurf ist ein scharfes Schwert und erfordert klare und eindeutige Belege.«""Der Antisemitismus-Vorwurf ist ein scharfes Schwert""
Nach Vorwürfen von Neubauer gegen Maaßen: Beauftragter der Bundesregierung für ""präzise Benennung""
juedische-allgemeine.de",22,57,248
Frankfurter Allgemeine gesamt,@FAZ_NET,2021-05-07T11:30:38.000Z,"Der Unions-Kanzlerkandidat besteht nicht auf einer „Rückfahrkarte nach Düsseldorf“. Im Interview mit der F.A.Z. legt sich Armin Laschet fest: Nach der Bundestagswahl geht es nach Berlin - ob als Kanzler oder nicht.F.A.Z. exklusiv: Laschet stellt klar: Mein Platz ist in Berlin
Der Unions-Kanzlerkandidat besteht nicht auf eine „Rückfahrkarte nach Düsseldorf“. Im Interview mit der F.A.Z. legt sich Armin Laschet fest: Nach der Bundestagswahl geht es nach Berlin – ob als...
faz.net",4,38,63
M. Grosse-Brömer,@MGrosseBroemer,2021-05-06T14:18:17.000Z,"Sowas kommt von sowas…Dr. Hugo Müller-Vogg
@HugoMuellerVogg
 · May 6",22,60,450
Florian Neuhann,@fneuhann,2021-05-06T07:00:02.000Z,"Die ehemalige Familienministerin und jetzige Ministerpräsidentin von MV, 
@ManuelaSchwesig
, mit einer Ansage für Familien:",72,119,415
Ole Funke,@Ole_Funke,2021-05-05T06:19:39.000Z,"Wo das hier alles langsam an sein Ende kommt, kann man mal anfangen, Bilanz zu ziehen.
Hier Covid-Fälle relativ zur Bevölkerung EU+UK,USA:",15,56,144
M. Grosse-Brömer,@MGrosseBroemer,2021-05-05T06:10:29.000Z,"Matthias Hauer
@MatthiasHauer
 · May 4
Wenn @Wissing bei #Lanz so weitermacht, behauptet er gleich noch, dass die #FDP alle Impfstoffe höchstpersönlich entwickelt hat. #Wissing",,,29
Ralf Schuler,@drumheadberlin,2021-05-04T04:38:56.000Z,"So machen ARD und ZDF Stimmung für die Grünen 
@BILDSocial Media - So machen ARD und ZDF Stimmung für die Grünen
Bei den Mai-Krawallen ging es auf Berlins Straßen drunter und drüber und auch in den Social-Media-Abteilungen der Öffentlich-Rechtlichen!
bild.de",73,185,751
M. Grosse-Brömer,@MGrosseBroemer,2021-05-04T07:46:46.000Z,"Thorsten Frei hat Recht: Baerbocks Asylprogramm ist eine Bombe im Gebälk unseres Sozialstaats https://welt.de/debatte/kommentare/article230832561/Unions-Fraktionsvize-Baerbocks-Asylprogramm-ist-Bombe-fuer-Sozialstaat.html?cid=socialmedia.twitter.shared.web… via 
@weltUnions-Fraktionsvize: Baerbocks Asylprogramm ist Bombe für Sozialstaat - WELT
Was die Grünen in ihrem Wahlprogramm zum Thema Zuwanderung fordern, ist letztlich eine Einladung zum Asylbetrug und zutiefst ungerecht, während andere EU-Länder jubeln würden. In einem schwarz-grünen...
welt.de",98,312,831
CDU/CSU,@cducsubt,2021-05-03T08:14:07.000Z,"Der #Bundestag berät über den Maritimen Antrag. Die Bedeutung der Branche ist für Deutschland riesig: Über 40 Mrd. € Jahresumsatz & mehr als 400.000 oft hochqualifizierte Jobs, so 
@RuedigerKruse
.",6,5,14
M. Grosse-Brömer,@MGrosseBroemer,2021-05-03T16:45:33.000Z,"Nicht zu fassen: eine Kritik an den Grünen!ThePioneer
@ThePioneerDe
 · May 3
.@Die_Gruenen-Kanzlerkandidatin @ABaerbock ist klug und erfrischend. Leider gilt das nicht für das Wahlprogramm. Eine Analyse von ThePioneer-Chefredakteur @MichaelBroecker",3,11,80
M. Grosse-Brömer,@MGrosseBroemer,2021-05-03T16:28:00.000Z,Ich mag ja diesen unabhängigen und neutralen ÖRR... https://twitter.com/daserste/status/1388514728482324481…This Tweet is unavailable.,5,1,24
axel wallrabenstein,@walli5,2021-05-02T17:23:37.000Z,"Der Impfturbo läuft auf vollen Touren. Überall Hoffnung. 
@berlindirekt
 wieder nur Frust, Kritik und schlechte Laune. Echt ätzend mittlerweile. War mal eine richtig gute Sendung 
@ZDF
 ",11,21,169
Imre Grimm,@ImreGrimm,2021-05-02T10:05:52.000Z,"Wenn du gestisch Kampf und Aufbruch signalisieren willst, aber nur wirkst wie ein CEO, der einmal im Jahr für ein Foto im Firmenmagazin mit den normalen Menschen Straßenbahn fährt.",8,22,150
Peter Poensgen,@PeterPoensgen,2021-05-01T10:54:33.000Z,"Im Baerbock-Bann: Warum sich viele Journalisten wünschen, nur sie dürften wählen - FOCUS OnlineIm Baerbock-Bann: Wie Elite-Journalisten die Grünen ins Kanzleramt zu schreiben versuchen
Die Ausgangslage für die Bundestagswahl 2021: Hier die Medien, die sich in Begeisterung für die Grünen und ihre Kanzlerkandidatin Annalena Baerbock überschlagen – dort das Wahlvolk. Es bleibt...
focus.de",3,13,45
